age,gender,time_spent,platform,interests,location,demographics,profession,income,indebt,isHomeOwner,Owns_Car,addiction,addicted
50,female,8.376135013188994,Snapchat,Health & Wellness,United Kingdom,Sub_Urban,Chef,50000.0,False,True,True,False,False
57,non-binary,6.3905119570654065,Facebook,Book Clubs,United Kingdom,Urban,Engineer,95000.0,True,False,False,False,False
56,non-binary,4.6600747414151185,LinkedIn,Health & Wellness,United States,Sub_Urban,Scientist,100000.0,True,False,True,False,True
35,male,8.591321843263339,YouTube,Culinary Exploration,Australia,Urban,Artist,40000.0,False,False,True,False,True
57,male,5.714524013761358,YouTube,Book Clubs,United Kingdom,Urban,Teacher,60000.0,True,False,False,False,True
18,non-binary,11.469821502338952,Facebook,Gaming,United Kingdom,Urban,Software Engineer,72000.0,True,True,True,True,True
28,non-binary,9.41114882553644,WhatsApp,Gaming,Australia,Sub_Urban,Engineer,76000.0,False,False,False,True,True
45,non-binary,8.592828353531432,LinkedIn,Home Improvement,United States,Rural,Student,30000.0,True,True,True,False,True
42,female,7.5295531870935175,Snapchat,Culinary Exploration,Australia,Sub_Urban,Doctor,120000.0,False,True,False,False,True
40,female,8.556577138651507,Facebook,Home Improvement,Australia,Urban,Student,30000.0,True,True,True,False,True
48,non-binary,7.127389672569115,Twitter,Home Improvement,Australia,Urban,Marketer Manager,85000.0,False,False,True,True,True
47,female,7.307960572402616,Instagram,Home Improvement,United Kingdom,Sub_Urban,Artist,40000.0,True,True,True,True,True
59,female,7.279802603203355,TikTok,Health & Wellness,United States,Urban,Student,30000.0,True,False,False,False,True
52,male,6.340536532481459,WhatsApp,Health & Wellness,United States,Urban,Lawyer,110000.0,True,False,False,False,False
24,non-binary,10.66492165497378,Twitter,Gaming,Australia,Sub_Urban,Marketer Manager,68000.0,False,False,False,True,True
33,non-binary,7.860413217215829,Facebook,Culinary Exploration,United Kingdom,Sub_Urban,Doctor,120000.0,True,False,False,False,True
43,female,7.196346589890894,Facebook,Culinary Exploration,Australia,Sub_Urban,Artist,40000.0,True,False,False,False,True
19,non-binary,8.91047700024757,Twitter,E-Sports,United Kingdom,Urban,Software Engineer,72000.0,False,True,True,True,True
18,male,10.740433764955238,Twitter,E-Sports,United Kingdom,Urban,Doctor,96000.0,False,True,True,True,True
29,male,9.792033992078787,WhatsApp,Gaming,United Kingdom,Rural,Scientist,80000.0,True,False,True,True,True
22,male,9.021620547690468,WhatsApp,Gaming,United Kingdom,Rural,Student,24000.0,True,True,True,True,True
54,non-binary,7.267912454257142,LinkedIn,Health & Wellness,United States,Sub_Urban,Doctor,120000.0,True,False,True,False,False
49,non-binary,8.766343334438742,YouTube,Culinary Exploration,United Kingdom,Rural,Doctor,120000.0,True,True,False,True,True
26,non-binary,12.155060132128318,Facebook,E-Sports,United Kingdom,Urban,Marketer Manager,68000.0,False,True,True,True,True
58,non-binary,6.353443837142639,Facebook,Book Clubs,Australia,Rural,Lawyer,110000.0,True,True,False,False,False
52,non-binary,6.26454428832364,WhatsApp,Health & Wellness,Australia,Urban,Marketer Manager,85000.0,True,True,True,False,False
36,male,7.421545923191133,Twitter,Home Improvement,United States,Sub_Urban,Lawyer,110000.0,False,True,False,True,True
33,female,7.919897633223515,Snapchat,Culinary Exploration,Australia,Sub_Urban,Artist,40000.0,True,True,False,False,True
20,male,11.219511934520538,Facebook,Gaming,United Kingdom,Urban,Artist,32000.0,True,True,False,True,True
37,non-binary,10.058274593176392,Facebook,Culinary Exploration,Australia,Rural,Lawyer,110000.0,True,True,True,False,True
41,male,8.627714222977074,Facebook,Home Improvement,United States,Sub_Urban,Engineer,95000.0,False,True,True,False,True
50,non-binary,6.212738365503083,WhatsApp,Book Clubs,Australia,Sub_Urban,Engineer,95000.0,False,True,True,False,True
41,non-binary,7.900706950906199,YouTube,Home Improvement,Australia,Rural,Marketer Manager,85000.0,True,True,True,True,True
28,male,9.291677169656232,YouTube,Gaming,United States,Rural,Engineer,76000.0,True,True,False,True,True
25,non-binary,9.227993857477655,LinkedIn,Gaming,United States,Urban,Student,24000.0,False,True,False,True,True
53,female,7.151540150953091,WhatsApp,Book Clubs,United Kingdom,Rural,Student,30000.0,True,False,False,False,False
55,non-binary,9.796552329570407,YouTube,Book Clubs,Australia,Rural,Chef,50000.0,True,True,False,False,True
57,female,7.689575042859142,Pinterest,Health & Wellness,United Kingdom,Rural,Chef,50000.0,False,True,True,False,True
37,female,8.018415527473723,WhatsApp,Home Improvement,Australia,Urban,Chef,50000.0,False,True,False,True,True
52,non-binary,6.251421586176454,Facebook,Book Clubs,Australia,Urban,Artist,40000.0,False,True,True,False,True
42,male,8.46033636203189,Facebook,Culinary Exploration,United Kingdom,Sub_Urban,Marketer Manager,85000.0,True,True,False,False,True
52,female,6.67957746122156,TikTok,Book Clubs,Australia,Urban,Artist,40000.0,True,True,False,False,True
42,male,6.447051533759122,Facebook,Home Improvement,Australia,Sub_Urban,Student,30000.0,True,False,False,False,True
46,female,7.265864625856797,Pinterest,Culinary Exploration,Australia,Rural,Doctor,120000.0,True,False,True,False,True
35,non-binary,9.756562482740147,YouTube,Home Improvement,United States,Sub_Urban,Student,30000.0,False,False,True,True,True
63,non-binary,6.321012014150267,Facebook,Book Clubs,United Kingdom,Sub_Urban,Chef,50000.0,True,True,False,False,False
35,female,7.664128655697569,TikTok,Home Improvement,United States,Rural,Student,30000.0,True,True,False,False,True
19,non-binary,10.764989432243036,YouTube,E-Sports,United Kingdom,Sub_Urban,Doctor,96000.0,False,True,False,True,True
52,female,7.395390530896133,Snapchat,Book Clubs,United Kingdom,Urban,Lawyer,110000.0,False,False,True,False,False
33,non-binary,8.489995264550373,LinkedIn,Home Improvement,Australia,Urban,Doctor,120000.0,True,True,True,False,True
58,male,6.828362545040887,Facebook,Book Clubs,United Kingdom,Urban,Scientist,100000.0,False,True,True,False,False
53,non-binary,5.933267575295104,LinkedIn,Health & Wellness,United States,Urban,Engineer,95000.0,False,False,False,False,False
50,male,6.6736677578318035,Facebook,Book Clubs,United States,Sub_Urban,Student,30000.0,True,False,True,False,False
21,non-binary,10.306313354398998,YouTube,E-Sports,United States,Sub_Urban,Artist,32000.0,True,True,False,True,True
50,male,6.105129572706268,Facebook,Book Clubs,United Kingdom,Rural,Scientist,100000.0,True,True,True,False,False
31,non-binary,8.593190725721062,Facebook,Culinary Exploration,United States,Sub_Urban,Teacher,60000.0,True,True,False,False,True
38,male,6.994856492790459,Twitter,Culinary Exploration,United Kingdom,Sub_Urban,Teacher,60000.0,False,True,False,False,True
37,female,9.785998607930637,Instagram,Home Improvement,United States,Sub_Urban,Artist,40000.0,False,False,True,False,True
25,female,10.690783065146922,TikTok,Gaming,United States,Rural,Chef,40000.0,True,True,False,True,True
24,male,10.391698865255846,WhatsApp,E-Sports,United Kingdom,Urban,Marketer Manager,68000.0,True,True,False,True,True
20,non-binary,11.148855970445172,Facebook,E-Sports,United States,Sub_Urban,Teacher,48000.0,False,False,False,True,True
34,male,7.772487386175076,Twitter,Home Improvement,Australia,Rural,Engineer,95000.0,True,True,True,False,True
50,non-binary,6.853087220222827,YouTube,Health & Wellness,United Kingdom,Rural,Engineer,95000.0,True,True,False,False,False
29,female,10.418181574050223,Instagram,E-Sports,United Kingdom,Rural,Student,24000.0,True,False,True,True,True
39,non-binary,8.139011403635557,WhatsApp,Home Improvement,United Kingdom,Urban,Marketer Manager,85000.0,True,False,True,True,True
39,female,8.058627015692618,WhatsApp,Home Improvement,Australia,Sub_Urban,Scientist,100000.0,False,True,False,True,True
63,non-binary,5.037600322608031,Facebook,Book Clubs,United Kingdom,Rural,Student,30000.0,True,False,True,False,False
47,non-binary,6.397519083723986,YouTube,Culinary Exploration,United States,Urban,Student,30000.0,False,False,False,False,True
55,non-binary,6.954019804014127,Twitter,Book Clubs,United States,Rural,Software Engineer,90000.0,True,True,True,False,False
55,male,7.668023160388467,Twitter,Book Clubs,United States,Rural,Artist,40000.0,True,False,False,False,True
62,male,6.918178189688688,YouTube,Book Clubs,United Kingdom,Rural,Software Engineer,90000.0,False,True,True,False,False
25,female,10.593035713683038,Snapchat,Gaming,United States,Rural,Software Engineer,72000.0,True,True,False,True,True
44,female,5.973683098241457,Snapchat,Culinary Exploration,United Kingdom,Rural,Software Engineer,90000.0,False,True,False,True,True
44,male,8.994203123427619,LinkedIn,Culinary Exploration,United States,Urban,Teacher,60000.0,True,True,False,True,True
51,female,6.630694219047895,TikTok,Book Clubs,Australia,Sub_Urban,Doctor,120000.0,True,False,False,False,True
38,male,8.220699569587312,Facebook,Culinary Exploration,Australia,Sub_Urban,Software Engineer,90000.0,True,True,True,False,True
47,non-binary,8.444263231770702,LinkedIn,Home Improvement,Australia,Sub_Urban,Artist,40000.0,True,True,True,True,True
50,female,8.01067570222993,Facebook,Health & Wellness,Australia,Sub_Urban,Scientist,100000.0,True,True,False,False,True
45,female,6.661707484637424,Snapchat,Culinary Exploration,United Kingdom,Urban,Doctor,120000.0,False,True,True,True,True
64,male,7.261765702348743,Facebook,Health & Wellness,United States,Urban,Artist,40000.0,False,False,False,False,False
50,female,8.677466290953047,Facebook,Book Clubs,Australia,Urban,Chef,50000.0,True,False,False,False,False
22,female,9.463476342786707,Facebook,Gaming,United Kingdom,Rural,Student,24000.0,True,False,True,True,True
36,non-binary,10.19816102262988,Facebook,Home Improvement,Australia,Rural,Lawyer,110000.0,False,True,True,True,True
21,female,9.961915710478603,Snapchat,E-Sports,Australia,Rural,Chef,40000.0,False,False,False,True,True
52,non-binary,7.365847022220297,Facebook,Health & Wellness,United Kingdom,Sub_Urban,Software Engineer,90000.0,True,False,True,False,False
34,male,9.99817283544394,LinkedIn,Home Improvement,United Kingdom,Rural,Marketer Manager,85000.0,True,True,False,False,True
61,female,7.789955980634097,Instagram,Book Clubs,United States,Sub_Urban,Chef,50000.0,False,False,True,False,False
45,non-binary,7.31405707783676,Twitter,Culinary Exploration,United States,Rural,Student,30000.0,True,True,True,False,True
47,male,8.602860674889252,LinkedIn,Home Improvement,Australia,Sub_Urban,Chef,50000.0,False,False,True,False,True
46,female,7.482035302965365,Snapchat,Culinary Exploration,Australia,Rural,Teacher,60000.0,True,False,True,True,True
63,male,5.194903459067833,Facebook,Book Clubs,United States,Rural,Scientist,100000.0,False,False,True,False,False
23,female,11.35248365042808,Facebook,E-Sports,United States,Urban,Chef,40000.0,False,False,False,True,True
52,male,7.3972301855686755,YouTube,Book Clubs,United Kingdom,Rural,Marketer Manager,85000.0,True,True,True,False,False
58,male,7.612315299766239,Twitter,Book Clubs,United States,Rural,Scientist,100000.0,False,True,True,False,True
54,non-binary,7.175177321513445,Twitter,Health & Wellness,United States,Urban,Lawyer,110000.0,True,False,False,False,False
41,male,6.5096423803915755,WhatsApp,Culinary Exploration,Australia,Sub_Urban,Teacher,60000.0,True,True,False,True,True
46,female,8.84562439364637,Pinterest,Culinary Exploration,United States,Urban,Lawyer,110000.0,True,False,False,True,True
63,female,5.368503244265199,WhatsApp,Health & Wellness,Australia,Urban,Scientist,100000.0,True,False,True,False,False
48,non-binary,6.203393061856153,YouTube,Home Improvement,United States,Sub_Urban,Scientist,100000.0,False,False,True,True,True
52,female,6.001415072473984,TikTok,Health & Wellness,United Kingdom,Rural,Lawyer,110000.0,True,False,False,False,False
50,female,8.075472383048437,Facebook,Book Clubs,United States,Sub_Urban,Doctor,120000.0,True,False,False,False,False
38,female,8.942904040692747,Pinterest,Home Improvement,United States,Rural,Marketer Manager,85000.0,True,False,False,True,True
49,male,5.981052323716467,Twitter,Culinary Exploration,United States,Rural,Chef,50000.0,True,True,False,False,True
40,male,7.559502031821631,LinkedIn,Home Improvement,Australia,Sub_Urban,Scientist,100000.0,False,True,True,True,True
50,female,6.785417827998327,Snapchat,Health & Wellness,United Kingdom,Urban,Engineer,95000.0,True,False,True,False,False
20,non-binary,9.673739125095409,WhatsApp,E-Sports,United States,Sub_Urban,Doctor,96000.0,False,True,True,True,True
35,male,7.580796091006914,Facebook,Home Improvement,Australia,Rural,Student,30000.0,False,False,True,True,True
42,non-binary,5.677054755810709,YouTube,Home Improvement,United Kingdom,Sub_Urban,Marketer Manager,85000.0,False,True,True,False,True
59,female,6.995835024216135,Pinterest,Health & Wellness,Australia,Sub_Urban,Lawyer,110000.0,True,True,False,False,False
48,female,7.900549965470248,Snapchat,Home Improvement,Australia,Rural,Chef,50000.0,True,True,True,True,True
20,male,10.22222217620701,Facebook,Gaming,United Kingdom,Urban,Doctor,96000.0,True,False,False,True,True
57,female,3.897066926385799,WhatsApp,Book Clubs,United States,Sub_Urban,Marketer Manager,85000.0,True,True,False,False,False
63,male,4.443001309665003,Twitter,Health & Wellness,Australia,Rural,Chef,50000.0,False,False,False,False,False
41,female,8.453524899873726,Pinterest,Home Improvement,Australia,Rural,Teacher,60000.0,False,False,True,False,True
49,female,8.085050214333345,Snapchat,Culinary Exploration,United States,Sub_Urban,Student,30000.0,True,False,False,False,True
64,male,6.006588644038702,Twitter,Health & Wellness,United States,Urban,Marketer Manager,85000.0,True,True,True,False,False
39,male,8.157620864608393,Facebook,Culinary Exploration,United Kingdom,Sub_Urban,Teacher,60000.0,True,True,False,False,True
40,male,9.20988716131629,YouTube,Culinary Exploration,United Kingdom,Urban,Marketer Manager,85000.0,True,True,True,False,True
19,female,10.130705915344524,Pinterest,E-Sports,United Kingdom,Urban,Chef,40000.0,True,False,False,True,True
44,female,9.869912264250758,Facebook,Home Improvement,United States,Urban,Marketer Manager,85000.0,True,False,True,False,True
59,non-binary,5.730871363149891,Twitter,Health & Wellness,Australia,Urban,Doctor,120000.0,True,True,False,False,True
19,male,9.127345843282956,Twitter,E-Sports,Australia,Sub_Urban,Teacher,48000.0,False,False,False,True,True
43,female,6.59731395553539,Pinterest,Culinary Exploration,United Kingdom,Rural,Engineer,95000.0,False,True,False,True,True
34,female,8.29481180310775,Instagram,Culinary Exploration,United States,Rural,Lawyer,110000.0,False,True,False,True,True
57,male,4.409974862150992,LinkedIn,Health & Wellness,Australia,Rural,Engineer,95000.0,False,True,True,False,False
50,non-binary,7.539584831647856,WhatsApp,Book Clubs,United Kingdom,Rural,Chef,50000.0,True,True,True,False,False
26,male,8.512329562860169,WhatsApp,E-Sports,Australia,Rural,Engineer,76000.0,True,False,True,True,True
60,non-binary,6.6418159943282555,WhatsApp,Book Clubs,Australia,Rural,Chef,50000.0,True,True,False,False,True
56,female,7.139892990895693,Pinterest,Health & Wellness,United States,Sub_Urban,Lawyer,110000.0,True,True,False,False,False
46,non-binary,6.17056143077895,Twitter,Home Improvement,United States,Urban,Student,30000.0,True,True,False,True,True
59,female,7.271930824212292,Instagram,Book Clubs,Australia,Rural,Scientist,100000.0,False,True,False,False,True
43,male,7.9792812095340775,WhatsApp,Home Improvement,United Kingdom,Sub_Urban,Software Engineer,90000.0,True,True,False,False,True
52,male,6.725782916281499,LinkedIn,Book Clubs,United States,Rural,Student,30000.0,False,True,False,False,False
42,male,7.410763415504559,LinkedIn,Culinary Exploration,Australia,Rural,Student,30000.0,True,True,True,True,True
41,non-binary,7.410311139816739,WhatsApp,Home Improvement,United States,Urban,Lawyer,110000.0,False,False,True,True,True
30,female,9.137662064587431,WhatsApp,Culinary Exploration,United States,Urban,Student,24000.0,True,False,True,True,True
24,male,8.708944849333893,Facebook,Gaming,United States,Urban,Doctor,96000.0,False,False,True,True,True
53,male,4.5032799302966,WhatsApp,Book Clubs,Australia,Rural,Scientist,100000.0,True,False,True,False,False
62,female,5.781321303664298,Instagram,Book Clubs,United Kingdom,Rural,Artist,40000.0,True,True,True,False,False
37,male,7.698270483124295,Twitter,Culinary Exploration,United Kingdom,Rural,Software Engineer,90000.0,True,False,True,False,True
18,female,9.70758697701135,Instagram,Gaming,United Kingdom,Urban,Doctor,96000.0,True,False,True,True,True
25,female,10.059533373939228,Pinterest,E-Sports,United States,Sub_Urban,Lawyer,88000.0,False,False,False,True,True
63,female,5.048750819878761,Instagram,Book Clubs,Australia,Rural,Lawyer,110000.0,True,True,False,False,False
33,female,8.99597846965205,Snapchat,Home Improvement,United States,Rural,Software Engineer,90000.0,False,False,False,False,True
31,female,9.33854115610226,Snapchat,Home Improvement,United Kingdom,Rural,Artist,40000.0,True,False,False,False,True
29,non-binary,10.008423339364954,LinkedIn,Gaming,United Kingdom,Sub_Urban,Chef,40000.0,False,True,False,True,True
40,male,9.38930577099452,WhatsApp,Culinary Exploration,Australia,Rural,Marketer Manager,85000.0,True,False,False,True,True
32,non-binary,7.509138815705358,LinkedIn,Culinary Exploration,United States,Sub_Urban,Marketer Manager,85000.0,True,True,False,True,True
45,male,6.17002531651324,WhatsApp,Culinary Exploration,United Kingdom,Rural,Engineer,95000.0,False,False,True,False,True
51,non-binary,8.316135109876022,WhatsApp,Health & Wellness,Australia,Sub_Urban,Teacher,60000.0,True,True,True,False,False
19,female,8.737584369032856,WhatsApp,E-Sports,United States,Rural,Marketer Manager,68000.0,True,False,False,True,True
49,male,7.718527483526104,YouTube,Culinary Exploration,United States,Urban,Lawyer,110000.0,False,False,True,True,True
40,male,9.166108238858252,Twitter,Home Improvement,United Kingdom,Urban,Teacher,60000.0,True,False,True,True,True
39,non-binary,8.563504056362286,YouTube,Home Improvement,United Kingdom,Urban,Doctor,120000.0,False,True,True,False,True
42,non-binary,7.371993045724301,Twitter,Home Improvement,United States,Urban,Marketer Manager,85000.0,True,False,True,False,True
39,male,8.1558045653334,Facebook,Home Improvement,United States,Rural,Teacher,60000.0,False,True,True,False,True
39,non-binary,9.119564550680188,LinkedIn,Home Improvement,United Kingdom,Urban,Marketer Manager,85000.0,False,True,False,False,True
59,non-binary,7.492564010242663,Twitter,Book Clubs,United States,Sub_Urban,Software Engineer,90000.0,False,True,True,False,True
23,non-binary,7.919212162907527,WhatsApp,Gaming,United Kingdom,Urban,Scientist,80000.0,False,True,False,True,True
32,female,8.438541662613781,TikTok,Culinary Exploration,United States,Urban,Marketer Manager,85000.0,True,False,False,False,True
60,female,5.112986448605712,Instagram,Health & Wellness,United Kingdom,Urban,Software Engineer,90000.0,True,False,False,False,False
54,non-binary,6.499098750601922,Twitter,Book Clubs,Australia,Rural,Engineer,95000.0,False,False,True,False,False
50,non-binary,6.74097941113116,LinkedIn,Book Clubs,United Kingdom,Urban,Engineer,95000.0,True,True,False,False,False
25,female,8.33456081259626,WhatsApp,Gaming,United Kingdom,Sub_Urban,Doctor,96000.0,True,False,False,True,True
61,female,5.698220216864597,WhatsApp,Book Clubs,Australia,Urban,Student,30000.0,True,True,False,False,False
61,male,5.390330499425657,WhatsApp,Book Clubs,United States,Urban,Scientist,100000.0,False,True,False,False,True
22,male,6.655740961763231,WhatsApp,E-Sports,Australia,Urban,Student,24000.0,True,True,True,True,True
56,female,6.740104102561487,WhatsApp,Health & Wellness,United Kingdom,Sub_Urban,Scientist,100000.0,True,False,False,False,False
21,non-binary,9.592309798515403,YouTube,E-Sports,United States,Urban,Engineer,76000.0,False,False,False,True,True
23,non-binary,9.879001222565334,LinkedIn,E-Sports,Australia,Sub_Urban,Student,24000.0,True,True,False,True,True
62,non-binary,5.063022889894731,Facebook,Book Clubs,United States,Sub_Urban,Software Engineer,90000.0,False,False,False,False,False
49,non-binary,7.108172139414068,Facebook,Culinary Exploration,United States,Urban,Engineer,95000.0,False,False,True,True,True
47,male,7.308774795000952,WhatsApp,Culinary Exploration,Australia,Sub_Urban,Scientist,100000.0,False,True,False,True,True
64,female,4.194811219978413,Pinterest,Health & Wellness,United States,Rural,Marketer Manager,85000.0,True,True,False,False,True
52,non-binary,5.470905645597254,Twitter,Book Clubs,Australia,Urban,Software Engineer,90000.0,True,False,False,False,False
57,male,6.574929860120797,Twitter,Health & Wellness,United Kingdom,Urban,Chef,50000.0,False,True,False,False,False
33,non-binary,7.934433243541071,YouTube,Culinary Exploration,United States,Sub_Urban,Software Engineer,90000.0,False,True,False,False,True
30,female,9.457604452745414,Instagram,Home Improvement,United Kingdom,Sub_Urban,Lawyer,88000.0,False,False,False,True,True
59,male,8.337302275761347,LinkedIn,Book Clubs,United Kingdom,Urban,Doctor,120000.0,False,False,True,False,False
47,female,6.777655538980198,TikTok,Culinary Exploration,United States,Rural,Artist,40000.0,False,True,False,False,True
36,female,10.098067845333917,WhatsApp,Culinary Exploration,Australia,Sub_Urban,Engineer,95000.0,False,False,True,True,True
34,male,7.290621738117574,Facebook,Home Improvement,United States,Sub_Urban,Chef,50000.0,True,True,True,True,True
36,male,9.425599046002947,Twitter,Culinary Exploration,United Kingdom,Rural,Lawyer,110000.0,False,True,False,False,True
45,male,8.84390104060465,WhatsApp,Culinary Exploration,United Kingdom,Rural,Chef,50000.0,False,False,True,False,True
43,male,8.893473967832929,YouTube,Culinary Exploration,Australia,Urban,Chef,50000.0,False,True,False,True,True
54,male,6.447458418008505,LinkedIn,Health & Wellness,United States,Rural,Chef,50000.0,True,True,True,False,False
43,male,8.292014529716036,Twitter,Culinary Exploration,United Kingdom,Urban,Engineer,95000.0,True,True,False,True,True
40,male,7.883576592907847,Twitter,Culinary Exploration,United Kingdom,Rural,Lawyer,110000.0,True,False,True,True,True
26,non-binary,9.76141100404207,LinkedIn,E-Sports,United Kingdom,Sub_Urban,Artist,32000.0,True,False,True,True,True
29,female,8.199490344431574,Snapchat,E-Sports,Australia,Urban,Marketer Manager,68000.0,False,False,False,True,True
18,male,10.218909634688165,YouTube,Gaming,United Kingdom,Urban,Scientist,80000.0,True,True,True,True,True
18,non-binary,11.156252853020131,LinkedIn,Gaming,United Kingdom,Urban,Artist,32000.0,False,True,True,True,True
64,non-binary,8.056212517452282,WhatsApp,Health & Wellness,United States,Rural,Chef,50000.0,False,False,True,False,True
51,non-binary,6.3717197785428885,Twitter,Health & Wellness,United States,Sub_Urban,Software Engineer,90000.0,False,False,True,False,False
49,female,9.000430393340265,TikTok,Home Improvement,United Kingdom,Urban,Teacher,60000.0,False,False,True,True,True
42,male,6.148233814937946,YouTube,Culinary Exploration,United Kingdom,Urban,Lawyer,110000.0,False,True,False,True,True
57,non-binary,7.209141275603636,LinkedIn,Health & Wellness,United States,Urban,Marketer Manager,85000.0,False,False,True,False,True
62,female,7.001469073011214,Instagram,Health & Wellness,Australia,Urban,Lawyer,110000.0,True,True,True,False,False
18,female,9.113198279141912,WhatsApp,Gaming,Australia,Sub_Urban,Chef,40000.0,True,False,False,True,True
33,female,9.19864408137267,WhatsApp,Culinary Exploration,Australia,Rural,Student,30000.0,True,True,False,True,True
56,non-binary,7.789179121918473,LinkedIn,Book Clubs,Australia,Sub_Urban,Marketer Manager,85000.0,True,True,False,False,False
22,male,9.811440178207135,Facebook,Gaming,Australia,Urban,Lawyer,88000.0,True,False,True,True,True
39,non-binary,8.072489511086726,Facebook,Home Improvement,Australia,Sub_Urban,Scientist,100000.0,False,True,True,False,True
46,non-binary,7.706540633097812,YouTube,Culinary Exploration,Australia,Urban,Chef,50000.0,True,False,True,True,True
20,male,10.051574441655882,Twitter,Gaming,Australia,Rural,Software Engineer,72000.0,True,True,True,True,True
29,male,10.385522872548506,Facebook,Gaming,United States,Rural,Engineer,76000.0,True,True,False,True,True
43,male,5.9874718047010695,LinkedIn,Culinary Exploration,Australia,Rural,Software Engineer,90000.0,False,False,False,True,True
33,female,6.75893516986627,TikTok,Home Improvement,Australia,Urban,Doctor,120000.0,False,True,True,False,True
54,male,8.308801292252138,Facebook,Health & Wellness,Australia,Sub_Urban,Chef,50000.0,False,False,True,False,False
39,non-binary,8.273531711624441,Facebook,Culinary Exploration,United Kingdom,Rural,Marketer Manager,85000.0,True,False,True,False,True
46,male,8.379241768872038,YouTube,Home Improvement,United States,Urban,Student,30000.0,True,False,True,False,True
31,non-binary,9.382346952540903,LinkedIn,Culinary Exploration,United States,Urban,Marketer Manager,85000.0,True,True,False,True,True
45,female,8.50764175600219,Pinterest,Home Improvement,United States,Sub_Urban,Doctor,120000.0,True,True,False,False,True
22,non-binary,9.29500273525492,Facebook,Gaming,Australia,Rural,Lawyer,88000.0,True,True,True,True,True
64,non-binary,3.222109023093301,LinkedIn,Book Clubs,Australia,Urban,Marketer Manager,85000.0,False,False,False,False,False
47,male,8.282094946307177,YouTube,Home Improvement,United Kingdom,Sub_Urban,Artist,40000.0,True,False,True,False,True
63,male,7.7604489148199765,WhatsApp,Book Clubs,United States,Rural,Lawyer,110000.0,False,True,True,False,False
22,non-binary,8.774884116573434,Twitter,Gaming,Australia,Sub_Urban,Doctor,96000.0,True,True,False,True,True
29,male,9.052366198598156,LinkedIn,Gaming,United States,Sub_Urban,Scientist,80000.0,False,False,True,True,True
33,female,7.515927938484466,TikTok,Culinary Exploration,United Kingdom,Urban,Scientist,100000.0,False,True,False,False,True
43,female,7.811566222382509,WhatsApp,Home Improvement,United Kingdom,Urban,Student,30000.0,False,False,True,False,True
43,male,7.813707116662507,Twitter,Home Improvement,United Kingdom,Urban,Chef,50000.0,False,True,False,False,True
38,female,8.265864353101563,TikTok,Culinary Exploration,United States,Sub_Urban,Teacher,60000.0,True,False,True,True,True
56,male,8.36637411132875,YouTube,Health & Wellness,Australia,Urban,Chef,50000.0,True,True,False,False,False
53,non-binary,5.8812444409448705,YouTube,Health & Wellness,Australia,Sub_Urban,Software Engineer,90000.0,True,True,True,False,False
50,non-binary,7.933391910701685,LinkedIn,Health & Wellness,United Kingdom,Sub_Urban,Doctor,120000.0,False,False,True,False,True
47,female,7.0971155543413875,Facebook,Home Improvement,Australia,Urban,Artist,40000.0,True,False,False,True,True
54,male,5.987614870514282,YouTube,Book Clubs,United Kingdom,Rural,Artist,40000.0,True,False,True,False,False
40,male,6.969343508483247,LinkedIn,Home Improvement,United States,Rural,Engineer,95000.0,True,True,False,False,True
27,female,9.397856304091283,Facebook,Gaming,United Kingdom,Rural,Software Engineer,72000.0,True,False,False,True,True
22,non-binary,9.011694288068927,WhatsApp,E-Sports,United States,Sub_Urban,Student,24000.0,False,False,True,True,True
53,female,5.122672215994827,Facebook,Book Clubs,United Kingdom,Sub_Urban,Software Engineer,90000.0,False,True,True,False,True
51,non-binary,7.837195332745632,WhatsApp,Health & Wellness,Australia,Sub_Urban,Student,30000.0,True,False,True,False,False
48,male,8.55424865221729,LinkedIn,Culinary Exploration,Australia,Urban,Lawyer,110000.0,True,False,True,True,True
27,non-binary,8.173716426771131,Facebook,Gaming,United Kingdom,Sub_Urban,Teacher,48000.0,True,False,False,True,True
36,female,8.07358862695269,Snapchat,Home Improvement,Australia,Urban,Engineer,95000.0,False,True,True,False,True
49,male,7.794659936566032,LinkedIn,Home Improvement,Australia,Urban,Chef,50000.0,False,True,True,False,True
18,female,9.135350425908854,TikTok,Gaming,Australia,Rural,Engineer,76000.0,False,True,True,True,True
22,female,9.191019191105536,Snapchat,Gaming,United States,Rural,Doctor,96000.0,True,False,False,True,True
62,non-binary,4.932173917457073,Facebook,Book Clubs,Australia,Rural,Lawyer,110000.0,False,True,True,False,False
21,female,9.677824680082905,WhatsApp,E-Sports,United States,Urban,Software Engineer,72000.0,False,False,False,True,True
33,non-binary,8.661168310527717,LinkedIn,Culinary Exploration,United Kingdom,Urban,Artist,40000.0,False,False,True,True,True
41,male,7.932436057452169,WhatsApp,Home Improvement,Australia,Urban,Software Engineer,90000.0,False,False,False,True,True
33,non-binary,10.111185614275042,Twitter,Home Improvement,Australia,Sub_Urban,Engineer,95000.0,False,True,True,True,True
19,male,8.483324429758452,YouTube,Gaming,Australia,Urban,Scientist,80000.0,True,True,True,True,True
45,non-binary,8.062057601766938,Twitter,Culinary Exploration,United Kingdom,Rural,Artist,40000.0,True,False,False,False,True
49,female,8.908446197288816,TikTok,Home Improvement,United States,Rural,Engineer,95000.0,True,False,True,True,True
44,non-binary,6.4386255038225055,WhatsApp,Culinary Exploration,United States,Urban,Scientist,100000.0,True,True,True,True,True
